GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Built 2014 or later,Margin of Error; Total: - Built 2014 or later,Estimate; Total: - Built 2010 to 2013,Margin of Error; Total: - Built 2010 to 2013,Estimate; Total: - Built 2000 to 2009,Margin of Error; Total: - Built 2000 to 2009,Estimate; Total: - Built 1990 to 1999,Margin of Error; Total: - Built 1990 to 1999,Estimate; Total: - Built 1980 to 1989,Margin of Error; Total: - Built 1980 to 1989,Estimate; Total: - Built 1970 to 1979,Margin of Error; Total: - Built 1970 to 1979,Estimate; Total: - Built 1960 to 1969,Margin of Error; Total: - Built 1960 to 1969,Estimate; Total: - Built 1950 to 1959,Margin of Error; Total: - Built 1950 to 1959,Estimate; Total: - Built 1940 to 1949,Margin of Error; Total: - Built 1940 to 1949,Estimate; Total: - Built 1939 or earlier,Margin of Error; Total: - Built 1939 or earlier
1500000US271230366001,271230366001,"Block Group 1, Census Tract 366, Ramsey County, Minnesota",826,82,0,9,0,9,17,18,30,28,94,60,222,76,158,61,69,36,34,23,202,48
1500000US271230366002,271230366002,"Block Group 2, Census Tract 366, Ramsey County, Minnesota",390,65,0,9,0,9,9,14,0,9,7,11,8,13,14,16,114,66,69,53,169,52
1500000US271230366003,271230366003,"Block Group 3, Census Tract 366, Ramsey County, Minnesota",403,69,0,9,0,9,7,11,0,9,27,20,8,12,0,9,0,9,60,37,301,82
1500000US271230366004,271230366004,"Block Group 4, Census Tract 366, Ramsey County, Minnesota",418,63,0,9,0,9,31,38,8,12,38,45,18,19,6,9,24,20,34,28,259,58
1500000US271230367001,271230367001,"Block Group 1, Census Tract 367, Ramsey County, Minnesota",393,64,0,9,0,9,0,9,23,19,0,9,26,18,40,54,26,26,12,19,266,55
1500000US271230367002,271230367002,"Block Group 2, Census Tract 367, Ramsey County, Minnesota",249,58,9,14,0,9,31,30,15,18,19,22,4,8,8,13,58,40,19,21,86,40
1500000US271230367003,271230367003,"Block Group 3, Census Tract 367, Ramsey County, Minnesota",843,119,0,9,10,15,116,68,34,20,237,88,108,50,70,40,74,54,26,17,168,51
1500000US271230367004,271230367004,"Block Group 4, Census Tract 367, Ramsey County, Minnesota",541,82,0,9,0,9,10,16,0,9,42,33,59,44,65,51,118,53,23,25,224,64
1500000US271230368001,271230368001,"Block Group 1, Census Tract 368, Ramsey County, Minnesota",568,73,0,9,0,9,10,16,6,9,0,9,27,20,8,12,15,13,33,26,469,78
1500000US271230368002,271230368002,"Block Group 2, Census Tract 368, Ramsey County, Minnesota",567,78,98,56,29,28,10,11,4,7,16,24,9,14,0,9,8,12,30,25,363,61
1500000US271230369001,271230369001,"Block Group 1, Census Tract 369, Ramsey County, Minnesota",676,60,0,9,0,9,140,49,33,24,57,43,90,34,0,9,18,16,0,9,338,68
1500000US271230369002,271230369002,"Block Group 2, Census Tract 369, Ramsey County, Minnesota",351,60,0,9,4,6,29,15,22,18,0,9,23,29,0,9,6,9,34,18,233,65
1500000US271230370001,271230370001,"Block Group 1, Census Tract 370, Ramsey County, Minnesota",277,60,0,9,0,9,0,9,0,9,0,9,9,23,71,42,31,29,30,29,136,59
1500000US271230370002,271230370002,"Block Group 2, Census Tract 370, Ramsey County, Minnesota",307,55,0,9,0,9,0,9,0,9,7,11,6,10,7,11,45,47,0,9,242,64
1500000US271230370003,271230370003,"Block Group 3, Census Tract 370, Ramsey County, Minnesota",242,46,0,9,0,9,0,9,0,9,0,9,0,9,0,9,11,17,8,12,223,51
1500000US271230370004,271230370004,"Block Group 4, Census Tract 370, Ramsey County, Minnesota",271,53,0,9,0,9,0,9,9,13,0,9,0,9,10,16,0,9,31,25,221,54
1500000US271230371001,271230371001,"Block Group 1, Census Tract 371, Ramsey County, Minnesota",544,97,33,30,10,16,8,13,14,21,61,59,111,69,97,42,85,64,12,17,113,81
1500000US271230371002,271230371002,"Block Group 2, Census Tract 371, Ramsey County, Minnesota",280,55,0,9,0,9,0,9,0,9,0,9,10,15,38,39,31,31,0,9,201,51
1500000US271230371003,271230371003,"Block Group 3, Census Tract 371, Ramsey County, Minnesota",438,96,0,9,0,9,16,20,0,9,0,9,10,16,34,32,20,21,65,55,293,92
1500000US271230371004,271230371004,"Block Group 4, Census Tract 371, Ramsey County, Minnesota",269,69,0,9,0,9,0,9,0,9,0,9,8,12,18,20,35,32,30,27,178,70
1500000US271230371005,271230371005,"Block Group 5, Census Tract 371, Ramsey County, Minnesota",396,87,0,9,0,9,5,8,0,9,0,9,11,16,7,13,7,13,28,26,338,90
1500000US271230372001,271230372001,"Block Group 1, Census Tract 372, Ramsey County, Minnesota",707,100,0,9,0,9,33,27,78,66,67,47,58,54,53,50,43,31,25,23,350,100
1500000US271230372002,271230372002,"Block Group 2, Census Tract 372, Ramsey County, Minnesota",315,62,0,9,0,9,8,13,25,20,0,9,0,9,17,15,42,27,19,20,204,76
1500000US271230372003,271230372003,"Block Group 3, Census Tract 372, Ramsey County, Minnesota",391,88,0,9,0,9,11,17,32,26,0,9,10,16,43,45,64,46,39,34,192,77
1500000US271230372004,271230372004,"Block Group 4, Census Tract 372, Ramsey County, Minnesota",475,96,0,9,24,38,0,9,0,9,13,20,38,24,52,57,24,23,66,66,258,92
1500000US271230372005,271230372005,"Block Group 5, Census Tract 372, Ramsey County, Minnesota",272,88,0,9,0,9,17,22,0,9,18,21,0,9,0,9,44,47,0,9,193,79
1500000US271230374021,271230374021,"Block Group 1, Census Tract 374.02, Ramsey County, Minnesota",405,77,0,9,0,9,0,9,0,9,0,9,223,79,119,59,47,35,9,14,7,11
1500000US271230374022,271230374022,"Block Group 2, Census Tract 374.02, Ramsey County, Minnesota",455,74,0,9,6,11,9,16,22,20,83,45,52,37,116,48,137,55,0,9,30,27
1500000US271230374023,271230374023,"Block Group 3, Census Tract 374.02, Ramsey County, Minnesota",901,75,0,9,0,9,0,9,103,71,289,84,219,70,255,82,35,34,0,9,0,9
1500000US271230374031,271230374031,"Block Group 1, Census Tract 374.03, Ramsey County, Minnesota",198,55,0,9,0,9,18,31,0,9,30,34,68,46,82,51,0,9,0,9,0,9
1500000US271230374032,271230374032,"Block Group 2, Census Tract 374.03, Ramsey County, Minnesota",268,86,0,9,0,9,0,9,0,9,31,37,0,9,200,88,19,34,0,9,18,29
1500000US271230374033,271230374033,"Block Group 3, Census Tract 374.03, Ramsey County, Minnesota",528,138,0,9,0,9,0,9,76,92,75,69,223,115,9,16,0,9,63,62,82,89
1500000US271230374034,271230374034,"Block Group 4, Census Tract 374.03, Ramsey County, Minnesota",572,98,0,9,0,9,114,72,19,29,0,9,310,86,16,26,53,41,21,33,39,43
1500000US271230374035,271230374035,"Block Group 5, Census Tract 374.03, Ramsey County, Minnesota",694,128,0,9,0,9,35,38,95,93,16,26,346,127,49,46,65,54,33,37,55,42
1500000US271230375001,271230375001,"Block Group 1, Census Tract 375, Ramsey County, Minnesota",333,80,0,9,21,34,0,9,0,9,19,31,0,9,26,39,240,86,27,30,0,9
1500000US271230375002,271230375002,"Block Group 2, Census Tract 375, Ramsey County, Minnesota",432,93,0,9,0,9,9,15,11,19,18,29,65,63,62,37,192,68,57,36,18,28
1500000US271230375003,271230375003,"Block Group 3, Census Tract 375, Ramsey County, Minnesota",310,62,0,9,0,9,0,9,0,9,0,9,13,22,0,9,118,59,135,61,44,54
1500000US271230375004,271230375004,"Block Group 4, Census Tract 375, Ramsey County, Minnesota",401,65,0,9,0,9,54,30,52,60,0,9,0,9,24,26,86,65,111,81,74,46
1500000US271230375005,271230375005,"Block Group 5, Census Tract 375, Ramsey County, Minnesota",437,81,0,9,0,9,0,9,0,9,0,9,0,9,61,52,169,82,101,66,106,65
1500000US271230375006,271230375006,"Block Group 6, Census Tract 375, Ramsey County, Minnesota",272,52,0,9,13,21,0,9,0,9,0,9,0,9,28,33,141,61,72,41,18,29
1500000US271230376011,271230376011,"Block Group 1, Census Tract 376.01, Ramsey County, Minnesota",978,112,0,9,0,9,105,102,41,39,56,45,43,41,0,9,470,95,80,54,183,85
1500000US271230376012,271230376012,"Block Group 2, Census Tract 376.01, Ramsey County, Minnesota",383,65,0,9,0,9,0,9,9,15,69,45,16,26,0,9,254,71,16,26,19,34
1500000US271230376013,271230376013,"Block Group 3, Census Tract 376.01, Ramsey County, Minnesota",761,113,0,9,0,9,64,56,0,9,49,46,55,45,79,53,155,77,43,41,316,120
1500000US271230376021,271230376021,"Block Group 1, Census Tract 376.02, Ramsey County, Minnesota",802,145,0,9,52,63,17,27,200,125,313,127,149,62,22,33,36,38,0,9,13,20
1500000US271230376022,271230376022,"Block Group 2, Census Tract 376.02, Ramsey County, Minnesota",497,120,0,9,0,9,0,9,32,37,297,127,105,71,33,38,0,9,0,9,30,36
1500000US271230376023,271230376023,"Block Group 3, Census Tract 376.02, Ramsey County, Minnesota",650,165,0,9,0,9,25,26,70,56,115,94,32,40,200,157,162,108,0,9,46,59
1500000US271230376024,271230376024,"Block Group 4, Census Tract 376.02, Ramsey County, Minnesota",818,131,0,9,14,24,616,140,34,38,0,9,14,23,60,63,80,84,0,9,0,9
1500000US271230401001,271230401001,"Block Group 1, Census Tract 401, Ramsey County, Minnesota",819,101,0,9,17,26,149,57,359,108,180,65,36,42,0,9,26,31,11,19,41,59
1500000US271230401002,271230401002,"Block Group 2, Census Tract 401, Ramsey County, Minnesota",328,70,0,9,0,9,14,21,20,31,14,22,52,49,74,60,30,35,0,9,124,87
1500000US271230401003,271230401003,"Block Group 3, Census Tract 401, Ramsey County, Minnesota",451,103,0,9,0,9,12,19,16,26,45,43,155,88,63,46,15,25,0,9,145,89
1500000US271230401004,271230401004,"Block Group 4, Census Tract 401, Ramsey County, Minnesota",519,70,0,9,0,9,60,73,45,44,151,89,114,68,57,53,18,27,13,20,61,39
1500000US271230401005,271230401005,"Block Group 5, Census Tract 401, Ramsey County, Minnesota",768,97,0,9,0,9,47,28,36,39,478,114,147,81,14,22,31,36,0,9,15,26
1500000US271230402001,271230402001,"Block Group 1, Census Tract 402, Ramsey County, Minnesota",417,52,0,9,0,9,106,29,42,25,37,23,20,17,0,9,17,14,32,22,163,51
1500000US271230402002,271230402002,"Block Group 2, Census Tract 402, Ramsey County, Minnesota",611,44,29,35,7,11,34,19,60,20,84,39,50,38,17,16,22,18,25,17,283,55
1500000US271230403011,271230403011,"Block Group 1, Census Tract 403.01, Ramsey County, Minnesota",458,38,0,9,0,9,5,7,11,11,19,16,45,24,129,32,150,46,16,14,83,30
1500000US271230403012,271230403012,"Block Group 2, Census Tract 403.01, Ramsey County, Minnesota",312,41,0,9,0,9,6,9,5,8,0,9,17,14,34,19,196,41,39,25,15,15
1500000US271230403021,271230403021,"Block Group 1, Census Tract 403.02, Ramsey County, Minnesota",588,73,0,9,0,9,0,9,15,23,34,39,44,43,370,88,113,53,0,9,12,20
1500000US271230403022,271230403022,"Block Group 2, Census Tract 403.02, Ramsey County, Minnesota",583,96,0,9,0,9,12,20,13,22,28,22,70,57,316,72,130,74,0,9,14,22
1500000US271230403023,271230403023,"Block Group 3, Census Tract 403.02, Ramsey County, Minnesota",1047,125,0,9,0,9,0,9,0,9,12,21,191,104,432,136,323,101,17,27,72,90
1500000US271230404011,271230404011,"Block Group 1, Census Tract 404.01, Ramsey County, Minnesota",368,51,0,9,0,9,0,9,20,30,13,20,28,21,106,44,184,43,0,9,17,20
1500000US271230404012,271230404012,"Block Group 2, Census Tract 404.01, Ramsey County, Minnesota",408,49,0,9,0,9,0,9,0,9,9,15,0,9,22,21,356,55,9,14,12,18
1500000US271230404013,271230404013,"Block Group 3, Census Tract 404.01, Ramsey County, Minnesota",842,72,0,9,24,19,49,34,268,71,89,45,137,35,131,52,65,39,35,24,44,34
1500000US271230404021,271230404021,"Block Group 1, Census Tract 404.02, Ramsey County, Minnesota",1215,103,0,9,0,9,50,36,134,57,212,87,193,79,457,98,99,58,41,63,29,34
1500000US271230404022,271230404022,"Block Group 2, Census Tract 404.02, Ramsey County, Minnesota",1119,100,0,9,0,9,210,101,217,70,283,105,140,92,155,77,41,38,55,51,18,28
1500000US271230405021,271230405021,"Block Group 1, Census Tract 405.02, Ramsey County, Minnesota",446,68,0,9,0,9,65,26,32,25,92,50,43,32,0,9,15,17,48,36,151,58
1500000US271230405022,271230405022,"Block Group 2, Census Tract 405.02, Ramsey County, Minnesota",354,81,0,9,0,9,5,9,24,22,24,37,97,69,7,11,79,58,32,29,86,45
1500000US271230405023,271230405023,"Block Group 3, Census Tract 405.02, Ramsey County, Minnesota",333,44,0,9,0,9,0,9,0,9,42,23,17,20,40,24,55,38,72,37,107,48
1500000US271230405031,271230405031,"Block Group 1, Census Tract 405.03, Ramsey County, Minnesota",1153,68,0,9,0,9,53,31,328,78,554,83,71,34,65,39,48,28,0,9,34,29
1500000US271230405032,271230405032,"Block Group 2, Census Tract 405.03, Ramsey County, Minnesota",559,60,32,24,0,9,34,18,16,13,119,62,69,56,63,59,90,47,35,20,101,37
1500000US271230405041,271230405041,"Block Group 1, Census Tract 405.04, Ramsey County, Minnesota",976,90,0,9,0,9,38,53,103,48,207,70,176,57,233,92,157,54,29,26,33,30
1500000US271230405042,271230405042,"Block Group 2, Census Tract 405.04, Ramsey County, Minnesota",807,97,27,44,6,11,50,31,237,71,266,70,143,67,22,24,23,21,11,16,22,24
1500000US271230406011,271230406011,"Block Group 1, Census Tract 406.01, Ramsey County, Minnesota",526,102,16,26,0,9,0,9,9,15,73,57,134,63,178,91,85,51,12,20,19,33
1500000US271230406012,271230406012,"Block Group 2, Census Tract 406.01, Ramsey County, Minnesota",561,91,0,9,45,37,127,61,191,95,39,32,32,37,16,23,111,57,0,9,0,9
1500000US271230406013,271230406013,"Block Group 3, Census Tract 406.01, Ramsey County, Minnesota",1268,127,36,35,64,72,542,114,207,96,219,91,173,73,0,9,0,9,0,9,27,29
1500000US271230406031,271230406031,"Block Group 1, Census Tract 406.03, Ramsey County, Minnesota",670,104,0,9,47,47,0,9,309,111,230,74,37,58,0,9,36,42,0,9,11,18
1500000US271230406032,271230406032,"Block Group 2, Census Tract 406.03, Ramsey County, Minnesota",858,106,0,9,0,9,25,38,0,9,634,114,101,62,0,9,19,30,79,60,0,9
1500000US271230406033,271230406033,"Block Group 3, Census Tract 406.03, Ramsey County, Minnesota",757,106,0,9,0,9,50,48,39,35,401,123,239,82,20,32,8,14,0,9,0,9
1500000US271230406041,271230406041,"Block Group 1, Census Tract 406.04, Ramsey County, Minnesota",386,104,0,9,0,9,42,42,48,43,108,99,92,75,22,33,0,9,27,39,47,53
1500000US271230406042,271230406042,"Block Group 2, Census Tract 406.04, Ramsey County, Minnesota",725,122,0,9,57,33,55,50,181,73,190,120,86,57,33,36,89,51,0,9,34,38
1500000US271230406043,271230406043,"Block Group 3, Census Tract 406.04, Ramsey County, Minnesota",671,153,0,9,0,9,48,46,265,134,197,98,101,76,16,27,16,26,0,9,28,26
1500000US271230406044,271230406044,"Block Group 4, Census Tract 406.04, Ramsey County, Minnesota",738,124,0,9,0,9,0,9,155,65,180,85,97,59,36,41,29,32,212,130,29,35
1500000US271230406045,271230406045,"Block Group 5, Census Tract 406.04, Ramsey County, Minnesota",819,104,63,48,18,30,120,60,229,83,113,71,79,62,66,54,91,59,40,44,0,9
1500000US271230407031,271230407031,"Block Group 1, Census Tract 407.03, Ramsey County, Minnesota",1056,116,24,38,0,9,56,48,216,89,241,77,407,106,43,39,25,29,0,9,44,41
1500000US271230407032,271230407032,"Block Group 2, Census Tract 407.03, Ramsey County, Minnesota",1380,107,0,9,48,65,103,61,256,95,283,106,529,112,97,64,14,23,20,32,30,33
1500000US271230407033,271230407033,"Block Group 3, Census Tract 407.03, Ramsey County, Minnesota",657,81,0,9,0,9,13,20,19,30,202,62,214,63,56,46,126,50,0,9,27,30
1500000US271230407041,271230407041,"Block Group 1, Census Tract 407.04, Ramsey County, Minnesota",250,54,0,9,0,9,0,9,9,15,31,36,33,39,124,57,39,37,14,23,0,9
1500000US271230407042,271230407042,"Block Group 2, Census Tract 407.04, Ramsey County, Minnesota",1212,99,37,57,14,22,15,25,65,44,144,58,526,131,143,96,185,96,42,37,41,44
1500000US271230407043,271230407043,"Block Group 3, Census Tract 407.04, Ramsey County, Minnesota",1084,108,28,44,38,59,125,67,70,53,63,44,277,107,147,75,258,73,14,23,64,51
1500000US271230407051,271230407051,"Block Group 1, Census Tract 407.05, Ramsey County, Minnesota",1185,64,27,28,0,9,290,61,331,77,437,73,80,43,10,15,10,15,0,9,0,9
1500000US271230407052,271230407052,"Block Group 2, Census Tract 407.05, Ramsey County, Minnesota",711,68,0,9,0,9,0,9,0,9,439,82,57,39,0,9,215,49,0,9,0,9
1500000US271230407061,271230407061,"Block Group 1, Census Tract 407.06, Ramsey County, Minnesota",363,48,0,9,0,9,0,9,23,25,266,56,21,23,0,9,43,21,10,16,0,9
1500000US271230407062,271230407062,"Block Group 2, Census Tract 407.06, Ramsey County, Minnesota",633,63,0,9,0,9,0,9,165,57,389,58,12,18,11,17,9,14,12,19,35,31
1500000US271230407063,271230407063,"Block Group 3, Census Tract 407.06, Ramsey County, Minnesota",1050,69,0,9,6,11,11,18,89,48,725,90,81,40,0,9,138,62,0,9,0,9
1500000US271230407071,271230407071,"Block Group 1, Census Tract 407.07, Ramsey County, Minnesota",710,63,0,9,10,15,30,33,34,27,120,42,260,61,69,39,108,46,38,34,41,31
1500000US271230407072,271230407072,"Block Group 2, Census Tract 407.07, Ramsey County, Minnesota",748,63,22,20,77,47,23,19,64,44,138,45,353,64,43,30,28,25,0,9,0,9
1500000US271230407073,271230407073,"Block Group 3, Census Tract 407.07, Ramsey County, Minnesota",404,63,8,13,0,9,45,23,0,9,100,48,230,68,8,12,6,9,0,9,7,11
1500000US271230408011,271230408011,"Block Group 1, Census Tract 408.01, Ramsey County, Minnesota",214,61,13,22,8,13,28,25,33,31,28,23,51,41,0,9,9,15,0,9,44,27
1500000US271230408012,271230408012,"Block Group 2, Census Tract 408.01, Ramsey County, Minnesota",1116,93,19,30,40,35,0,9,109,47,303,75,571,96,31,28,20,22,23,26,0,9
1500000US271230408021,271230408021,"Block Group 1, Census Tract 408.02, Ramsey County, Minnesota",0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
1500000US271230408031,271230408031,"Block Group 1, Census Tract 408.03, Ramsey County, Minnesota",547,71,8,12,0,9,9,14,10,15,177,66,82,35,68,39,168,67,10,15,15,18
1500000US271230408032,271230408032,"Block Group 2, Census Tract 408.03, Ramsey County, Minnesota",332,71,0,9,67,48,19,20,17,18,55,49,17,20,8,12,118,42,11,18,20,22
1500000US271230408033,271230408033,"Block Group 3, Census Tract 408.03, Ramsey County, Minnesota",435,60,0,9,0,9,21,21,23,24,43,25,33,26,88,39,139,49,80,31,8,13
1500000US271230408034,271230408034,"Block Group 4, Census Tract 408.03, Ramsey County, Minnesota",503,48,0,9,19,21,29,28,53,29,69,37,165,42,50,33,95,45,10,16,13,18
1500000US271230409011,271230409011,"Block Group 1, Census Tract 409.01, Ramsey County, Minnesota",435,46,0,9,0,9,23,27,16,11,25,20,142,31,46,31,167,29,16,15,0,9
1500000US271230409012,271230409012,"Block Group 2, Census Tract 409.01, Ramsey County, Minnesota",442,50,0,9,20,13,95,37,85,35,27,17,87,36,57,23,33,21,7,9,31,28
1500000US271230409021,271230409021,"Block Group 1, Census Tract 409.02, Ramsey County, Minnesota",745,88,46,22,0,9,27,22,37,25,102,54,257,74,167,65,100,43,0,9,9,13
1500000US271230409022,271230409022,"Block Group 2, Census Tract 409.02, Ramsey County, Minnesota",905,85,0,9,0,9,26,20,49,32,142,58,224,81,214,84,166,51,74,45,10,15
1500000US271230410011,271230410011,"Block Group 1, Census Tract 410.01, Ramsey County, Minnesota",607,68,0,9,0,9,77,37,60,37,64,36,156,52,60,35,106,57,62,34,22,19
1500000US271230410012,271230410012,"Block Group 2, Census Tract 410.01, Ramsey County, Minnesota",739,79,0,9,0,9,74,66,75,38,62,42,263,71,108,50,69,35,64,35,24,22
1500000US271230410021,271230410021,"Block Group 1, Census Tract 410.02, Ramsey County, Minnesota",910,82,0,9,0,9,52,33,41,34,300,83,337,88,145,61,24,27,0,9,11,17
1500000US271230410022,271230410022,"Block Group 2, Census Tract 410.02, Ramsey County, Minnesota",515,61,0,9,0,9,70,34,22,15,17,20,33,28,99,57,164,54,82,43,28,23
1500000US271230411031,271230411031,"Block Group 1, Census Tract 411.03, Ramsey County, Minnesota",931,92,0,9,0,9,7,11,66,38,138,46,374,83,158,61,88,49,69,52,31,27
1500000US271230411032,271230411032,"Block Group 2, Census Tract 411.03, Ramsey County, Minnesota",735,89,40,20,7,10,336,74,36,22,41,31,151,56,73,52,36,25,0,9,15,18
1500000US271230411041,271230411041,"Block Group 1, Census Tract 411.04, Ramsey County, Minnesota",864,77,0,9,0,9,149,49,54,38,185,71,370,65,86,44,8,12,0,9,12,18
1500000US271230411042,271230411042,"Block Group 2, Census Tract 411.04, Ramsey County, Minnesota",465,57,0,9,0,9,29,30,149,48,125,49,54,34,58,39,16,18,18,20,16,19
1500000US271230411051,271230411051,"Block Group 1, Census Tract 411.05, Ramsey County, Minnesota",1138,108,24,28,175,77,176,77,84,35,69,48,216,77,251,97,73,51,0,9,70,57
1500000US271230411052,271230411052,"Block Group 2, Census Tract 411.05, Ramsey County, Minnesota",456,67,0,9,0,9,12,20,0,9,45,45,109,67,239,75,23,29,28,41,0,9
1500000US271230411053,271230411053,"Block Group 3, Census Tract 411.05, Ramsey County, Minnesota",711,91,0,9,0,9,29,33,33,39,0,9,188,93,152,77,252,92,57,37,0,9
1500000US271230411061,271230411061,"Block Group 1, Census Tract 411.06, Ramsey County, Minnesota",908,86,0,9,0,9,0,9,88,31,90,40,173,59,444,86,94,47,19,21,0,9
1500000US271230411062,271230411062,"Block Group 2, Census Tract 411.06, Ramsey County, Minnesota",504,69,0,9,0,9,26,38,8,12,23,20,174,77,239,93,19,30,0,9,15,23
1500000US271230411071,271230411071,"Block Group 1, Census Tract 411.07, Ramsey County, Minnesota",1238,159,0,9,0,9,117,97,11,18,180,82,301,134,481,129,123,84,0,9,25,29
1500000US271230411072,271230411072,"Block Group 2, Census Tract 411.07, Ramsey County, Minnesota",363,84,0,9,0,9,21,21,65,53,48,39,77,57,104,70,33,36,0,9,15,24
1500000US271230411073,271230411073,"Block Group 3, Census Tract 411.07, Ramsey County, Minnesota",413,79,0,9,0,9,14,20,0,9,16,24,114,48,91,54,67,51,81,78,30,36
1500000US271230411074,271230411074,"Block Group 4, Census Tract 411.07, Ramsey County, Minnesota",613,140,0,9,0,9,0,9,79,89,43,41,266,122,163,54,32,47,0,9,30,35
1500000US271230412001,271230412001,"Block Group 1, Census Tract 412, Ramsey County, Minnesota",582,80,3,10,0,9,74,31,92,45,34,27,16,17,69,33,91,63,72,34,131,52
1500000US271230412002,271230412002,"Block Group 2, Census Tract 412, Ramsey County, Minnesota",410,75,0,9,0,9,5,9,29,28,23,18,150,57,62,32,141,64,0,9,0,9
1500000US271230412003,271230412003,"Block Group 3, Census Tract 412, Ramsey County, Minnesota",820,118,0,9,4,9,0,9,133,73,80,41,229,109,143,81,199,85,9,14,23,19
1500000US271230413011,271230413011,"Block Group 1, Census Tract 413.01, Ramsey County, Minnesota",846,79,0,9,91,53,12,18,20,17,89,67,292,81,129,52,162,48,37,26,14,17
1500000US271230413012,271230413012,"Block Group 2, Census Tract 413.01, Ramsey County, Minnesota",533,62,0,9,0,9,65,24,28,20,26,23,50,42,69,32,232,54,23,22,40,50
1500000US271230413013,271230413013,"Block Group 3, Census Tract 413.01, Ramsey County, Minnesota",395,54,0,9,0,9,30,22,23,16,55,28,65,33,149,52,64,37,0,9,9,13
1500000US271230413021,271230413021,"Block Group 1, Census Tract 413.02, Ramsey County, Minnesota",855,80,0,9,0,9,147,78,283,75,54,31,48,32,80,43,243,46,0,9,0,9
1500000US271230413022,271230413022,"Block Group 2, Census Tract 413.02, Ramsey County, Minnesota",803,81,0,9,36,25,31,19,76,57,115,51,183,59,206,74,84,47,16,18,56,55
1500000US271230414001,271230414001,"Block Group 1, Census Tract 414, Ramsey County, Minnesota",764,125,0,9,117,74,135,99,79,56,91,60,50,45,108,74,125,57,59,66,0,9
1500000US271230414002,271230414002,"Block Group 2, Census Tract 414, Ramsey County, Minnesota",390,88,0,9,0,9,0,9,52,67,32,36,137,102,44,38,125,60,0,9,0,9
1500000US271230414003,271230414003,"Block Group 3, Census Tract 414, Ramsey County, Minnesota",1210,157,0,9,0,9,124,41,36,41,111,81,183,95,418,160,279,85,26,30,33,39
1500000US271230414004,271230414004,"Block Group 4, Census Tract 414, Ramsey County, Minnesota",367,69,0,9,0,9,0,9,0,9,13,20,42,32,12,19,265,76,0,9,35,44
1500000US271230415001,271230415001,"Block Group 1, Census Tract 415, Ramsey County, Minnesota",829,104,0,9,7,14,35,53,16,25,62,74,155,68,247,80,277,99,15,24,15,24
1500000US271230415002,271230415002,"Block Group 2, Census Tract 415, Ramsey County, Minnesota",691,97,0,9,0,9,9,16,63,39,45,44,238,115,133,77,176,77,11,18,16,25
1500000US271230415003,271230415003,"Block Group 3, Census Tract 415, Ramsey County, Minnesota",607,95,0,9,12,20,9,14,11,21,98,67,72,46,112,52,197,89,85,72,11,20
1500000US271230416011,271230416011,"Block Group 1, Census Tract 416.01, Ramsey County, Minnesota",874,114,0,9,0,9,39,45,183,76,15,25,174,81,400,113,43,32,0,9,20,35
1500000US271230416012,271230416012,"Block Group 2, Census Tract 416.01, Ramsey County, Minnesota",966,110,0,9,0,9,17,31,114,64,82,58,207,79,299,93,175,117,0,9,72,52
1500000US271230416013,271230416013,"Block Group 3, Census Tract 416.01, Ramsey County, Minnesota",866,128,0,9,0,9,0,9,61,35,59,78,142,74,370,117,203,58,0,9,31,34
1500000US271230416021,271230416021,"Block Group 1, Census Tract 416.02, Ramsey County, Minnesota",998,100,0,9,0,9,93,60,36,30,97,47,255,87,206,74,258,84,42,28,11,16
1500000US271230416022,271230416022,"Block Group 2, Census Tract 416.02, Ramsey County, Minnesota",773,99,0,9,0,9,19,21,22,23,277,96,29,25,201,59,143,55,72,50,10,16
1500000US271230417001,271230417001,"Block Group 1, Census Tract 417, Ramsey County, Minnesota",475,68,0,9,0,9,0,9,41,22,62,57,52,34,24,24,247,64,20,15,29,32
1500000US271230417002,271230417002,"Block Group 2, Census Tract 417, Ramsey County, Minnesota",437,61,0,9,0,9,90,30,0,9,57,37,30,23,67,41,109,42,7,13,77,38
1500000US271230417003,271230417003,"Block Group 3, Census Tract 417, Ramsey County, Minnesota",469,68,0,9,9,14,48,55,32,21,54,45,33,20,56,41,90,66,41,44,106,43
1500000US271230418001,271230418001,"Block Group 1, Census Tract 418, Ramsey County, Minnesota",288,51,0,9,0,9,0,9,0,9,38,22,24,21,7,11,182,60,30,27,7,14
1500000US271230418002,271230418002,"Block Group 2, Census Tract 418, Ramsey County, Minnesota",377,66,0,9,0,9,13,20,0,9,54,42,23,21,35,26,219,71,24,23,9,15
1500000US271230418003,271230418003,"Block Group 3, Census Tract 418, Ramsey County, Minnesota",706,74,0,9,11,15,0,9,24,22,45,45,130,47,79,52,340,77,37,28,40,33
1500000US271230418004,271230418004,"Block Group 4, Census Tract 418, Ramsey County, Minnesota",298,52,0,9,0,9,8,13,15,19,17,18,70,48,99,57,59,32,12,18,18,20
